Name,description,Categories,Images
Nora Practice Tank-XL-Red,"<p>A closet go-to, the Nora Practice Tank can be worn at or after workouts or beneath a baggy tee for a laid-back style. Perfect fit and very comfortable!</p> <p>&bull; Pink stripped tank with side rouching.<br />&bull; Pre-shrunk.<br />&bull; Garment dyed.<br />&bull; 92% Organic Cotton/8% Lycra.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,"http://eimages.valtim.com/acme-images/product/w/t/wt03-red_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt03-red_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt03-red_back.jpg"
Nora Practice Tank-XS-Orange,"<p>A closet go-to, the Nora Practice Tank can be worn at or after workouts or beneath a baggy tee for a laid-back style. Perfect fit and very comfortable!</p> <p>&bull; Pink stripped tank with side rouching.<br />&bull; Pre-shrunk.<br />&bull; Garment dyed.<br />&bull; 92% Organic Cotton/8% Lycra.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/t/wt03-orange_main.jpg
Nora Practice Tank-XS-Purple,"<p>A closet go-to, the Nora Practice Tank can be worn at or after workouts or beneath a baggy tee for a laid-back style. Perfect fit and very comfortable!</p> <p>&bull; Pink stripped tank with side rouching.<br />&bull; Pre-shrunk.<br />&bull; Garment dyed.<br />&bull; 92% Organic Cotton/8% Lycra.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/t/wt03-purple_main.jpg
Nora Practice Tank-XS-Red,"<p>A closet go-to, the Nora Practice Tank can be worn at or after workouts or beneath a baggy tee for a laid-back style. Perfect fit and very comfortable!</p> <p>&bull; Pink stripped tank with side rouching.<br />&bull; Pre-shrunk.<br />&bull; Garment dyed.<br />&bull; 92% Organic Cotton/8% Lycra.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,"http://eimages.valtim.com/acme-images/product/w/t/wt03-red_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt03-red_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt03-red_back.jpg"
Nona Fitness Tank,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing,"http://eimages.valtim.com/acme-images/product/w/t/wt04-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt04-blue_back.jpg"
Nona Fitness Tank-L-Blue,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing,"http://eimages.valtim.com/acme-images/product/w/t/wt04-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt04-blue_back.jpg"
Nona Fitness Tank-L-Purple,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/t/wt04-purple_main.jpg
Nona Fitness Tank-L-Red,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/t/wt04-red_main.jpg
Nona Fitness Tank-M-Blue,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing,"http://eimages.valtim.com/acme-images/product/w/t/wt04-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt04-blue_back.jpg"
Nona Fitness Tank-M-Purple,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/t/wt04-purple_main.jpg
Nona Fitness Tank-M-Red,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/t/wt04-red_main.jpg
Nona Fitness Tank-S-Blue,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing,"http://eimages.valtim.com/acme-images/product/w/t/wt04-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt04-blue_back.jpg"
Nona Fitness Tank-S-Purple,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/t/wt04-purple_main.jpg
Nona Fitness Tank-S-Red,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/t/wt04-red_main.jpg
Nona Fitness Tank-XL-Blue,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing,"http://eimages.valtim.com/acme-images/product/w/t/wt04-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt04-blue_back.jpg"
Nona Fitness Tank-XL-Purple,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/t/wt04-purple_main.jpg
Nona Fitness Tank-XL-Red,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/t/wt04-red_main.jpg
Nona Fitness Tank-XS-Blue,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing,"http://eimages.valtim.com/acme-images/product/w/t/wt04-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt04-blue_back.jpg"
Nona Fitness Tank-XS-Purple,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/t/wt04-purple_main.jpg
Nona Fitness Tank-XS-Red,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p> <p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/t/wt04-red_main.jpg
Leah Yoga Top,"<p>The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.</p> <p>&bull; Blue heather rouched tank top.<br />&bull; Camisole tank top.<br />&bull; Banding and shirring details.<br />&bull; Body hugging fit.<br />&bull; Contrast topstitch.<br />&bull; Interior shelf bra with shapewear technology.<br />&bull; 65% Polyester 35% Cotton.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Erin Recommends|Clothing,"http://eimages.valtim.com/acme-images/product/w/t/wt05-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt05-purple_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt05-purple_back.jpg"
Leah Yoga Top-L-Orange,"<p>The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.</p> <p>&bull; Blue heather rouched tank top.<br />&bull; Camisole tank top.<br />&bull; Banding and shirring details.<br />&bull; Body hugging fit.<br />&bull; Contrast topstitch.<br />&bull; Interior shelf bra with shapewear technology.<br />&bull; 65% Polyester 35% Cotton.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/t/wt05-orange_main.jpg
Leah Yoga Top-L-Purple,"<p>The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.</p> <p>&bull; Blue heather rouched tank top.<br />&bull; Camisole tank top.<br />&bull; Banding and shirring details.<br />&bull; Body hugging fit.<br />&bull; Contrast topstitch.<br />&bull; Interior shelf bra with shapewear technology.<br />&bull; 65% Polyester 35% Cotton.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Erin Recommends|Clothing,"http://eimages.valtim.com/acme-images/product/w/t/wt05-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt05-purple_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt05-purple_back.jpg"
Leah Yoga Top-L-White,"<p>The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.</p> <p>&bull; Blue heather rouched tank top.<br />&bull; Camisole tank top.<br />&bull; Banding and shirring details.<br />&bull; Body hugging fit.<br />&bull; Contrast topstitch.<br />&bull; Interior shelf bra with shapewear technology.<br />&bull; 65% Polyester 35% Cotton.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/t/wt05-white_main.jpg
Leah Yoga Top-M-Orange,"<p>The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.</p> <p>&bull; Blue heather rouched tank top.<br />&bull; Camisole tank top.<br />&bull; Banding and shirring details.<br />&bull; Body hugging fit.<br />&bull; Contrast topstitch.<br />&bull; Interior shelf bra with shapewear technology.<br />&bull; 65% Polyester 35% Cotton.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/t/wt05-orange_main.jpg
Leah Yoga Top-M-Purple,"<p>The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.</p> <p>&bull; Blue heather rouched tank top.<br />&bull; Camisole tank top.<br />&bull; Banding and shirring details.<br />&bull; Body hugging fit.<br />&bull; Contrast topstitch.<br />&bull; Interior shelf bra with shapewear technology.<br />&bull; 65% Polyester 35% Cotton.</p>",Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Erin Recommends|Clothing,"http://eimages.valtim.com/acme-images/product/w/t/wt05-purple_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt05-purple_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt05-purple_back.jpg"
